timestamp,frame_index,target_id,meter_conf,display_conf,meter_cx,meter_cy,display_cx,display_cy,target_source,depth_m,camera_x_m,camera_y_m,camera_z_m,smooth_x_m,smooth_y_m,smooth_z_m,has_display
1786445514.3765402,1620,1,0.911797,0.591663,733,322,739,271,meter,0.908000,0.084361,-0.021563,0.908000,0.105774,-0.305324,0.882000,1
1786445514.3765402,1620,2,0.750577,,868,345,,,meter,0.900000,0.218159,0.001600,0.900000,0.234779,-0.282677,0.875500,0
1786445514.3765402,1620,3,0.383797,0.539578,1119,360,1087,108,meter,0.932000,0.484955,0.099915,0.932000,0.079373,-0.088524,0.869500,1
1786445514.3765402,1620,4,0.878220,0.858037,719,591,726,541,meter,0.877000,0.067885,0.240009,0.877000,0.217689,-0.076887,0.901000,1
1786445514.3765402,1620,5,0.884722,0.853352,855,596,861,546,meter,0.905000,0.206343,0.252693,0.905000,0.101674,0.265740,0.844000,1
1786445514.519292,1621,1,0.919224,0.785057,701,358,714,311,meter,0.907000,0.052129,0.013691,0.907000,0.105774,-0.305324,0.886000,1
1786445514.519292,1621,2,0.890959,0.812227,837,392,840,343,meter,0.911000,0.189553,0.047114,0.911000,0.234779,-0.282677,0.879000,1
1786445514.519292,1621,3,0.765493,,1013,360,,,meter,0.949000,0.382410,0.101738,0.949000,0.084231,-0.088524,0.879500,0
1786445514.519292,1621,4,0.910981,0.896162,679,621,689,572,meter,0.873000,0.028908,0.269916,0.873000,0.217689,-0.076887,0.901000,1
1786445514.519292,1621,5,0.914516,0.772816,822,628,824,582,meter,0.906000,0.173464,0.285147,0.906000,0.109944,0.265740,0.844000,1
1786445514.6567798,1622,1,0.872504,0.845833,675,343,687,296,meter,0.907000,0.026016,-0.001408,0.907000,0.100609,-0.305324,0.890500,1
1786445514.6567798,1622,2,0.873864,0.803267,804,377,809,331,meter,0.919000,0.157635,0.032230,0.919000,0.234779,-0.282677,0.882000,1
1786445514.6567798,1622,3,0.911042,0.891297,643,600,654,553,meter,0.871000,-0.005880,0.248999,0.871000,0.084231,-0.088524,0.879500,1
1786445514.6567798,1622,4,0.909880,0.824648,778,613,785,568,meter,0.914000,0.130463,0.272449,0.914000,0.216215,-0.076887,0.910500,1
1786445514.7883725,1623,1,0.896224,0.825193,670,341,680,295,meter,0.917000,0.021226,-0.003459,0.917000,0.095549,-0.305324,0.893000,1
1786445514.7883725,1623,2,0.885186,0.816370,797,376,803,330,meter,0.924000,0.151331,0.031379,0.924000,0.228624,-0.282677,0.886500,1
1786445514.7883725,1623,3,0.896928,0.901896,642,600,652,553,meter,0.879000,-0.006907,0.250311,0.879000,0.084231,-0.088524,0.883500,1
1786445514.7883725,1623,4,0.927823,0.851795,777,609,783,565,meter,0.924000,0.130867,0.270303,0.924000,0.216215,-0.076887,0.916000,1
1786445514.909879,1624,1,0.920043,0.833356,662,341,673,295,meter,0.922000,0.013174,-0.003477,0.922000,0.091867,-0.305324,0.894000,1
1786445514.909879,1624,2,0.899581,0.818962,792,374,794,331,meter,0.933000,0.147639,0.027543,0.933000,0.224717,-0.282677,0.888500,1
1786445514.909879,1624,3,0.917113,0.910579,639,599,648,552,meter,0.886000,-0.009906,0.251321,0.886000,0.084231,-0.088524,0.887000,1
1786445514.909879,1624,4,0.925390,0.878332,768,606,778,562,meter,0.932000,0.122712,0.269541,0.932000,0.216215,-0.076887,0.921000,1
1786445515.0344074,1625,1,0.916640,0.845393,657,339,668,293,meter,0.922000,0.008069,-0.005524,0.922000,0.087125,-0.297159,0.897000,1
1786445515.0344074,1625,2,0.904389,0.849786,789,369,791,323,meter,0.933000,0.144540,0.024437,0.933000,0.220763,-0.282677,0.890000,1
1786445515.0344074,1625,3,0.890524,0.888792,637,596,646,547,meter,0.893000,-0.011962,0.250333,0.893000,0.079373,-0.088524,0.889500,1
1786445515.0344074,1625,4,0.896502,0.922185,767,601,775,554,meter,0.937000,0.122333,0.266827,0.937000,0.208358,-0.076887,0.928000,1
1786445515.1539166,1626,1,0.907563,0.768607,664,332,672,286,meter,0.921000,0.015199,-0.011650,0.921000,0.083943,-0.263738,0.903000,1
1786445515.1539166,1626,2,0.899068,0.878348,793,362,795,319,meter,0.933000,0.148672,0.015119,0.933000,0.217068,-0.242027,0.895500,1
1786445515.1539166,1626,3,0.903556,0.881057,641,590,652,540,meter,0.895000,-0.008024,0.244935,0.895000,0.073336,-0.088524,0.891500,1
1786445515.1539166,1626,4,0.912727,0.823176,774,594,779,549,meter,0.940000,0.130011,0.259336,0.940000,0.202496,-0.076887,0.932000,1
1786445515.2829266,1627,1,0.912099,0.769971,646,306,657,259,meter,0.923000,-0.003165,-0.040356,0.923000,0.080927,-0.209531,0.907000,1
1786445515.2829266,1627,2,0.883090,0.758964,775,336,778,293,meter,0.940000,0.131052,-0.010848,0.940000,0.213280,-0.176596,0.903000,1
1786445515.2829266,1627,3,0.925466,0.865458,623,557,633,509,meter,0.902000,-0.026066,0.213817,0.902000,0.066143,-0.088524,0.892500,1
1786445515.2829266,1627,4,0.892686,0.788961,753,567,763,519,meter,0.946000,0.108842,0.233696,0.946000,0.197373,-0.076887,0.933000,1
1786445515.3994415,1628,1,0.909733,0.809074,637,318,645,272,meter,0.934000,-0.012511,-0.027363,0.934000,0.065229,-0.148808,0.907500,1
1786445515.3994415,1628,2,0.909593,0.806198,765,349,767,301,meter,0.950000,0.121926,0.003797,0.950000,0.200068,-0.119520,0.908500,1
1786445515.3994415,1628,3,0.913956,0.895507,619,577,630,526,meter,0.898000,-0.029927,0.232800,0.898000,0.061556,0.006900,0.894000,1
1786445515.3994415,1628,4,0.885529,0.836166,751,583,755,531,meter,0.954000,0.107650,0.252611,0.954000,0.191813,0.043571,0.935000,1
1786445515.5246475,1629,1,0.906698,0.760009,642,309,650,262,meter,0.938000,-0.007371,-0.037889,0.938000,0.046673,-0.079328,0.908000,1
1786445515.5246475,1629,2,0.908229,0.846049,765,342,769,298,meter,0.951000,0.122055,-0.005698,0.951000,0.183743,-0.048858,0.912000,1
1786445515.5246475,1629,3,0.912026,0.859338,621,559,630,512,meter,0.902000,-0.028063,0.214818,0.902000,0.056087,0.100826,0.896500,1
1786445515.5246475,1629,4,0.908216,0.806919,746,563,756,519,meter,0.953000,0.102261,0.230137,0.953000,0.160285,0.197089,0.936500,1
1786445515.650151,1630,1,0.897577,0.837928,630,279,642,237,meter,0.937000,-0.019814,-0.070084,0.937000,0.038817,-0.055220,0.909000,1
1786445515.650151,1630,2,0.912989,0.847157,753,313,759,270,meter,0.961000,0.110568,-0.036686,0.961000,0.172325,-0.023767,0.916000,1
1786445515.650151,1630,3,0.905499,0.880129,609,533,617,485,meter,0.912000,-0.040493,0.191897,0.912000,0.050198,0.126410,0.898000,1
1786445515.650151,1630,4,0.901869,0.803160,734,544,742,494,meter,0.968000,0.091008,0.214423,0.968000,0.130665,0.222280,0.938500,1
1786445515.773161,1631,1,0.924405,0.844268,621,270,631,229,meter,0.938000,-0.029183,-0.078487,0.938000,0.031217,-0.055220,0.913000,1
1786445515.773161,1631,2,0.907705,0.855555,747,307,751,262,meter,0.962000,0.104292,-0.040994,0.962000,0.162176,-0.023767,0.921500,1
1786445515.773161,1631,3,0.911923,0.891663,600,524,609,478,meter,0.917000,-0.049854,0.182772,0.917000,0.020458,0.166927,0.898000,1
1786445515.773161,1631,4,0.929319,0.880887,724,532,734,486,meter,0.972000,0.080620,0.201286,0.972000,0.130237,0.222280,0.943000,1
1786445515.8912802,1632,1,0.929741,0.859134,625,276,635,234,meter,0.937000,-0.025002,-0.073204,0.937000,0.023621,-0.055220,0.916500,1
1786445515.8912802,1632,2,0.908202,0.828517,749,311,752,268,meter,0.957000,0.105869,-0.036533,0.957000,0.154483,-0.023690,0.924000,1
1786445515.8912802,1632,3,0.895512,0.872719,605,532,613,484,meter,0.913000,-0.044581,0.191094,0.913000,-0.006394,0.186933,0.898000,1
1786445515.8912802,1632,4,0.909323,0.808648,733,544,735,493,meter,0.973000,0.090400,0.215530,0.973000,0.126361,0.222833,0.946000,1
1786445516.0147877,1633,1,0.928500,0.815356,626,281,635,238,meter,0.940000,-0.024041,-0.068222,0.940000,0.018213,-0.054289,0.919000,1
1786445516.0147877,1633,2,0.912623,0.857061,750,317,754,274,meter,0.966000,0.107935,-0.032588,0.966000,0.150002,-0.021718,0.928500,1
1786445516.0147877,1633,3,0.915868,0.849558,604,537,614,487,meter,0.911000,-0.045492,0.196741,0.911000,-0.007466,0.191495,0.899500,1
1786445516.0147877,1633,4,0.914365,0.813265,732,545,737,496,meter,0.972000,0.089231,0.216387,0.972000,0.122523,0.223262,0.946000,1
1786445516.1403048,1634,1,0.893147,0.726927,633,300,644,254,meter,0.941000,-0.016773,-0.047409,0.941000,0.014187,-0.043883,0.921500,1
1786445516.1403048,1634,2,0.882571,0.680545,757,334,759,290,meter,0.968000,0.115661,-0.014393,0.968000,0.148156,-0.012621,0.933000,1
1786445516.1403048,1634,3,0.912214,0.882790,614,556,623,506,meter,0.908000,-0.035288,0.214232,0.908000,-0.008965,0.194319,0.901000,1
1786445516.1403048,1634,4,0.909211,0.814026,737,563,747,515,meter,0.972000,0.094613,0.234725,0.972000,0.115588,0.231916,0.946000,1
1786445516.263813,1635,1,0.892384,0.830341,634,299,645,256,meter,0.947000,-0.015831,-0.049813,0.947000,0.010621,-0.043883,0.922000,1
1786445516.263813,1635,2,0.880199,0.790362,754,333,760,291,meter,0.966000,0.112213,-0.016508,0.966000,0.146089,-0.012621,0.933000,1
1786445516.263813,1635,3,0.910175,0.865989,610,551,619,501,meter,0.907000,-0.039267,0.208963,0.907000,-0.010934,0.202852,0.901500,1
1786445516.263813,1635,4,0.896710,0.802307,732,560,741,511,meter,0.974000,0.089415,0.231965,0.974000,0.108246,0.232830,0.946500,1
1786445516.382823,1636,1,0.920849,0.836420,631,298,642,253,meter,0.947000,-0.018977,-0.050864,0.947000,0.002452,-0.043883,0.922500,1
1786445516.382823,1636,2,0.885504,0.823576,753,330,756,289,meter,0.970000,0.111604,-0.017653,0.970000,0.137796,-0.012621,0.936500,1
1786445516.382823,1636,3,0.902635,0.904829,612,549,620,501,meter,0.916000,-0.037628,0.207987,0.916000,-0.019014,0.208475,0.902000,1
1786445516.382823,1636,4,0.910023,0.847814,735,555,741,509,meter,0.973000,0.092555,0.226328,0.973000,0.104955,0.232830,0.948500,1
1786445516.5074492,1637,1,0.896161,0.859906,638,296,646,253,meter,0.958000,-0.011771,-0.052518,0.958000,-0.005268,-0.043883,0.928500,1
1786445516.5074492,1637,2,0.886330,0.822676,761,328,760,284,meter,0.976000,0.120940,-0.019928,0.976000,0.126553,-0.012621,0.945000,1
1786445516.5074492,1637,3,0.920137,0.879096,618,545,627,498,meter,0.932000,-0.032093,0.207482,0.932000,-0.027064,0.208475,0.904500,1
1786445516.5074492,1637,4,0.905594,0.838895,739,554,747,506,meter,0.983000,0.097860,0.228654,0.983000,0.100061,0.232830,0.950000,1
1786445516.6349678,1638,1,0.910932,0.828322,638,285,647,244,meter,0.965000,-0.011857,-0.065753,0.965000,-0.009571,-0.043883,0.935500,1
1786445516.6349678,1638,2,0.885425,0.833743,761,319,762,276,meter,0.976000,0.120940,-0.030759,0.976000,0.121990,-0.012621,0.950500,1
1786445516.6349678,1638,3,0.925569,0.887219,620,533,629,487,meter,0.927000,-0.029867,0.194024,0.927000,-0.028965,0.208475,0.907500,1
1786445516.6349678,1638,4,0.906746,0.838567,741,545,749,495,meter,0.984000,0.100139,0.219059,0.984000,0.099000,0.232830,0.953500,1
1786445516.759476,1639,1,0.912558,0.850994,637,283,645,241,meter,0.965000,-0.012926,-0.066824,0.965000,-0.011814,-0.043883,0.937000,1
1786445516.759476,1639,2,0.891512,0.843840,760,316,761,273,meter,0.979000,0.120228,-0.034113,0.979000,0.121433,-0.012621,0.954000,1
1786445516.759476,1639,3,0.917425,0.892897,622,535,630,488,meter,0.927000,-0.027814,0.196082,0.927000,-0.028965,0.208475,0.909500,1
1786445516.759476,1639,4,0.903532,0.847543,743,540,752,493,meter,0.981000,0.102006,0.210770,0.981000,0.099000,0.232830,0.961000,1
1786445516.8804836,1640,1,0.904981,0.864272,638,277,645,234,meter,0.958000,-0.011771,-0.074845,0.958000,-0.011814,-0.048611,0.937500,1
1786445516.8804836,1640,2,0.893428,0.803392,761,309,762,264,meter,0.977000,0.121064,-0.041633,0.977000,0.121002,-0.015451,0.959000,1
1786445516.8804836,1640,3,0.917707,0.894011,622,525,630,479,meter,0.928000,-0.027844,0.184965,0.928000,-0.028965,0.208475,0.909500,1
1786445516.8804836,1640,4,0.906173,0.830736,745,529,753,485,meter,0.986000,0.104710,0.200902,0.986000,0.101073,0.231051,0.970000,1
1786445517.0020041,1641,1,0.919093,0.836273,637,264,644,222,meter,0.957000,-0.012819,-0.087511,0.957000,-0.012184,-0.050339,0.938000,1
1786445517.0020041,1641,2,0.908477,0.841423,759,298,760,254,meter,0.973000,0.118414,-0.053341,0.973000,0.120940,-0.017080,0.961500,1
1786445517.0020041,1641,3,0.908650,0.885834,617,513,626,466,meter,0.928000,-0.032983,0.173636,0.928000,-0.029897,0.208475,0.909500,1
1786445517.0020041,1641,4,0.905033,0.839174,737,522,747,473,meter,0.983000,0.095683,0.192655,0.983000,0.101073,0.229396,0.972000,1
1786445517.1235127,1642,1,0.897636,0.798665,638,253,647,209,meter,0.949000,-0.011661,-0.099418,0.949000,-0.012184,-0.051691,0.939000,1
1786445517.1235127,1642,2,0.891391,0.781362,758,284,761,243,meter,0.973000,0.117336,-0.068458,0.973000,0.120584,-0.018790,0.964000,1
1786445517.1235127,1642,3,0.912436,0.866553,612,503,623,452,meter,0.933000,-0.038326,0.165253,0.933000,-0.031010,0.207735,0.911500,1
1786445517.1235127,1642,4,0.917950,0.790705,735,510,743,462,meter,0.987000,0.093887,0.180294,0.987000,0.099000,0.227491,0.972000,1
1786445517.246017,1643,1,0.939814,0.828063,627,252,637,208,meter,0.953000,-0.023318,-0.099837,0.953000,-0.012665,-0.059136,0.940500,1
1786445517.246017,1643,2,0.891122,0.838386,749,288,755,241,meter,0.973000,0.107639,-0.063059,0.973000,0.119321,-0.025344,0.966000,1
1786445517.246017,1643,3,0.907715,0.866934,604,500,614,455,meter,0.929000,-0.046391,0.160421,0.929000,-0.032538,0.202112,0.912500,1
1786445517.246017,1643,4,0.913864,0.836874,727,513,734,464,meter,0.989000,0.085316,0.185050,0.989000,0.096772,0.222693,0.972500,1
1786445517.368034,1644,1,0.912787,0.823108,617,245,628,203,meter,0.954000,-0.033907,-0.107352,0.954000,-0.012872,-0.066289,0.944000,1
1786445517.368034,1644,2,0.913107,0.870205,742,280,745,237,meter,0.973000,0.100097,-0.072777,0.973000,0.117875,-0.031674,0.967000,1
1786445517.368034,1644,3,0.894450,0.878678,600,499,608,451,meter,0.927000,-0.050397,0.159047,0.927000,-0.034135,0.196412,0.914500,1
1786445517.368034,1644,4,0.912542,0.873670,723,508,731,459,meter,0.986000,0.080690,0.179017,0.986000,0.095148,0.217723,0.973000,1
1786445517.487742,1645,1,0.932034,0.867417,618,254,626,211,meter,0.955000,-0.032885,-0.097926,0.955000,-0.014378,-0.067523,0.947000,1
1786445517.487742,1645,2,0.923608,0.879358,743,288,746,242,meter,0.976000,0.101487,-0.062170,0.976000,0.116499,-0.033351,0.969000,1
1786445517.487742,1645,3,0.899541,0.883556,605,506,613,459,meter,0.926000,-0.045216,0.166069,0.926000,-0.036458,0.195053,0.916500,1
1786445517.487742,1645,4,0.915188,0.871391,727,510,735,464,meter,0.987000,0.085143,0.179199,0.987000,0.094250,0.215959,0.973500,1
1786445517.6162484,1646,1,0.923944,0.869085,622,256,630,212,meter,0.955000,-0.028655,-0.095807,0.955000,-0.016302,-0.069153,0.948000,1
1786445517.6162484,1646,2,0.918643,0.853398,745,289,747,243,meter,0.974000,0.103436,-0.060962,0.974000,0.113937,-0.035323,0.971500,1
1786445517.6162484,1646,3,0.921268,0.904780,611,507,617,459,meter,0.929000,-0.039190,0.167638,0.929000,-0.037977,0.192961,0.921500,1
1786445517.6162484,1646,4,0.918338,0.828904,735,511,737,464,meter,0.990000,0.094172,0.181941,0.990000,0.094030,0.214976,0.977500,1
1786445517.7357576,1647,1,0.936097,0.838589,631,263,637,221,meter,0.963000,-0.019297,-0.089128,0.963000,-0.017875,-0.071644,0.951000,1
1786445517.7357576,1647,2,0.911894,0.885301,752,296,755,252,meter,0.976000,0.111213,-0.053505,0.976000,0.111909,-0.036609,0.973000,1
1786445517.7357576,1647,3,0.901705,0.896491,613,515,624,467,meter,0.927000,-0.037053,0.175507,0.927000,-0.037977,0.191495,0.926500,1
1786445517.7357576,1647,4,0.862246,0.733609,741,526,750,471,meter,0.990000,0.100750,0.199520,0.990000,0.094030,0.212596,0.982000,1
1786445517.8731804,1648,1,0.918244,0.691267,608,270,622,230,meter,0.961000,-0.043733,-0.082544,0.961000,-0.019137,-0.074024,0.953500,1
1786445517.8731804,1648,2,0.479610,0.683203,736,303,735,264,meter,0.986000,0.094884,-0.048582,0.986000,0.111409,-0.038840,0.973000,1
1786445518.121203,1650,1,0.474281,0.726498,634,283,640,258,meter,0.958000,-0.016015,-0.074845,0.958000,-0.019137,-0.074845,0.954500,1
1786445518.2337093,1651,1,0.886752,0.833850,555,528,571,478,meter,0.917000,-0.095548,0.187861,0.917000,-0.019137,-0.074845,0.954500,1
1786445518.2337093,1651,2,0.901863,0.728884,686,544,693,494,meter,0.980000,0.040047,0.215993,0.980000,0.110891,-0.038840,0.973000,1
1786445518.353214,1652,1,0.913467,0.856925,561,541,578,492,meter,0.906000,-0.088382,0.198678,0.906000,-0.019137,-0.074024,0.954500,1
1786445518.353214,1652,2,0.905986,0.772264,691,555,702,507,meter,0.972000,0.045102,0.226096,0.972000,0.109574,-0.038763,0.973000,1
1786445518.4648066,1653,1,0.919981,0.846609,561,538,575,488,meter,0.900000,-0.087797,0.194366,0.900000,-0.019137,-0.071534,0.954500,1
1786445518.4648066,1653,2,0.909540,0.803478,692,549,700,500,meter,0.958000,0.045513,0.216460,0.958000,0.109574,-0.035323,0.973000,1
1786445518.5879304,1654,1,0.900233,0.811214,560,530,574,479,meter,0.887000,-0.087511,0.183683,0.887000,-0.019137,-0.070834,0.954500,1
1786445518.5879304,1654,2,0.596179,0.441141,700,544,705,495,meter,0.947000,0.053379,0.208720,0.947000,0.109574,-0.033351,0.973000,1
1786445518.7044377,1655,1,0.871166,0.590640,619,265,633,219,meter,0.905000,-0.030161,-0.081752,0.905000,-0.021308,-0.074845,0.954500,1
1786445518.7044377,1655,2,0.887843,0.791524,582,513,596,465,meter,0.887000,-0.065902,0.164981,0.887000,0.109426,-0.032436,0.973000,1
1786445518.7044377,1655,3,0.809178,0.549037,720,528,725,482,meter,0.934000,0.073332,0.188234,0.934000,-0.037977,0.189664,0.927000,1
1786445518.8259492,1656,1,0.860762,0.485737,637,227,652,177,meter,0.892000,-0.011948,-0.117204,0.892000,-0.021308,-0.078298,0.954500,1
1786445518.8259492,1656,2,0.659175,,761,266,,,meter,0.914000,0.113257,-0.081550,0.914000,0.109426,-0.037873,0.973000,0
1786445518.8259492,1656,3,0.909438,0.812906,592,474,610,427,meter,0.871000,-0.055069,0.125274,0.871000,-0.038758,0.186599,0.927000,1
1786445518.8259492,1656,4,0.873915,0.516475,738,493,738,448,meter,0.932000,0.091751,0.152664,0.932000,0.093221,0.206028,0.982000,1
1786445518.9434538,1657,1,0.905358,0.701319,671,184,689,137,meter,0.880000,0.021344,-0.157621,0.880000,-0.021308,-0.082148,0.954500,1
1786445518.9434538,1657,2,0.868459,0.694957,803,230,814,183,meter,0.894000,0.152357,-0.114490,0.894000,0.109426,-0.045108,0.973000,1
1786445518.9434538,1657,3,0.911466,0.884770,628,442,643,395,meter,0.868000,-0.020277,0.094980,0.868000,-0.037977,0.183869,0.927000,1
1786445518.9434538,1657,4,0.877974,0.639868,764,460,776,418,meter,0.919000,0.116930,0.116879,0.919000,0.093221,0.201094,0.982000,1
1786445519.0684638,1658,1,0.926697,0.746585,679,183,697,133,meter,0.880000,0.029139,-0.157621,0.880000,-0.021308,-0.085028,0.953500,1
1786445519.0684638,1658,2,0.901657,0.739113,808,227,823,180,meter,0.894000,0.157307,-0.117467,0.894000,0.109426,-0.050961,0.973000,1
1786445519.0684638,1658,3,0.908201,0.887022,635,443,651,394,meter,0.867000,-0.013533,0.096795,0.867000,-0.037340,0.180236,0.927000,1
1786445519.0684638,1658,4,0.879938,0.740816,772,463,780,421,meter,0.919000,0.125071,0.120959,0.919000,0.094030,0.200211,0.982000,1
1786445519.1869693,1659,1,0.908619,0.706512,686,166,704,113,meter,0.884000,0.036124,-0.174034,0.884000,-0.021308,-0.088320,0.951000,1
1786445519.1869693,1659,2,0.868500,0.713854,816,208,828,161,meter,0.893000,0.165042,-0.136165,0.893000,0.109426,-0.053423,0.973000,1
1786445519.1869693,1659,3,0.885938,0.806910,638,422,656,373,meter,0.873000,-0.010727,0.075182,0.873000,-0.036170,0.174572,0.927000,1
1786445519.1869693,1659,4,0.912624,0.690653,776,441,787,397,meter,0.924000,0.129844,0.098032,0.924000,0.094392,0.196087,0.982000,1
1786445519.3104777,1660,1,0.886232,0.626354,661,170,678,123,meter,0.883000,0.011639,-0.170897,0.883000,-0.021308,-0.092468,0.933000,1
1786445519.3104777,1660,2,0.821721,0.644301,787,217,800,168,meter,0.904000,0.138045,-0.128813,0.904000,0.109426,-0.057234,0.973000,1
1786445519.3104777,1660,3,0.921247,0.872371,621,428,636,380,meter,0.878000,-0.027316,0.082433,0.878000,-0.034135,0.170637,0.927000,1
1786445519.3104777,1660,4,0.911637,0.755992,762,447,767,402,meter,0.932000,0.116520,0.106121,0.932000,0.095148,0.188852,0.982000,1
1786445519.4283533,1661,1,0.912638,0.756170,644,176,658,128,meter,0.899000,-0.005074,-0.168008,0.899000,-0.021308,-0.096867,0.911500,1
1786445519.4283533,1661,2,0.895909,0.796663,771,218,781,171,meter,0.912000,0.123109,-0.128941,0.912000,0.109426,-0.061566,0.972500,1
1786445519.4283533,1661,3,0.907185,0.898216,609,432,621,384,meter,0.891000,-0.039561,0.087609,0.891000,-0.035018,0.166853,0.927000,1
1786445519.4283533,1661,4,0.898242,0.793994,742,446,752,403,meter,0.945000,0.097217,0.106552,0.945000,0.096450,0.183496,0.982000,1
1786445519.5542974,1662,1,0.923353,0.827185,628,182,639,128,meter,0.907000,-0.021188,-0.164470,0.907000,-0.022253,-0.098672,0.906500,1
1786445519.5542974,1662,2,0.914424,0.851470,753,218,761,170,meter,0.927000,0.106656,-0.132090,0.927000,0.107148,-0.062615,0.965000,1
1786445519.5542974,1662,3,0.907464,0.868310,601,437,610,386,meter,0.893000,-0.047560,0.092761,0.893000,-0.035018,0.165661,0.927000,1
1786445519.5542974,1662,4,0.926886,0.791359,735,448,739,401,meter,0.947000,0.090082,0.108880,0.947000,0.096450,0.181118,0.982000,1
1786445519.676307,1663,1,0.864532,0.663103,621,207,636,158,meter,0.919000,-0.028592,-0.141149,0.919000,-0.025955,-0.098882,0.906500,1
1786445519.676307,1663,2,0.880544,0.833427,751,242,758,197,meter,0.934000,0.105393,-0.108211,0.934000,0.106025,-0.065758,0.952500,1
1786445519.676307,1663,3,0.909646,0.887435,596,458,606,410,meter,0.894000,-0.052563,0.113700,0.894000,-0.035018,0.162837,0.927000,1
1786445519.676307,1663,4,0.881674,0.752223,729,474,736,425,meter,0.951000,0.084144,0.136780,0.951000,0.096450,0.179747,0.982000,1
1786445519.7928157,1664,1,0.894541,0.648755,606,206,620,158,meter,0.917000,-0.043761,-0.142877,0.917000,-0.028623,-0.102639,0.906500,1
1786445519.7928157,1664,2,0.782031,0.670852,741,238,742,194,meter,0.936000,0.095254,-0.112598,0.936000,0.104414,-0.067918,0.941500,1
1786445519.7928157,1664,3,0.918941,0.785298,575,456,588,409,meter,0.898000,-0.073680,0.112215,0.898000,-0.037689,0.159734,0.926500,1
1786445519.914329,1665,1,0.924530,0.789785,571,210,583,155,meter,0.916000,-0.079214,-0.135606,0.916000,-0.028623,-0.107565,0.906500,1
1786445519.914329,1665,2,0.903613,0.795220,700,243,704,199,meter,0.942000,0.053098,-0.108093,0.942000,0.102461,-0.077164,0.939000,1
1786445519.914329,1665,3,0.898781,0.858699,554,460,561,412,meter,0.902000,-0.094984,0.115718,0.902000,-0.038758,0.142160,0.914000,1
1786445519.914329,1665,4,0.875505,0.588925,687,467,689,422,meter,0.959000,0.040251,0.129416,0.959000,0.096450,0.179108,0.982000,1
1786445520.0448372,1666,1,0.929634,0.802008,568,140,581,88,meter,0.898000,-0.080641,-0.203697,0.898000,-0.028623,-0.126405,0.905500,1
1786445520.0448372,1666,2,0.903479,0.771564,698,180,703,134,meter,0.927000,0.050199,-0.171183,0.927000,0.102461,-0.094822,0.935000,1
1786445520.0448372,1666,3,0.939923,0.846743,546,394,556,346,meter,0.898000,-0.102517,0.049431,0.898000,-0.039375,0.120496,0.900000,1
1786445520.0448372,1666,4,0.906804,0.793484,674,409,682,360,meter,0.957000,0.026391,0.066486,0.957000,0.094928,0.165841,0.970000,1
1786445520.1663446,1667,1,0.918117,0.777641,588,111,602,63,meter,0.894000,-0.060483,-0.230570,0.894000,-0.029376,-0.138377,0.902500,1
1786445520.1663446,1667,2,0.871241,0.831313,717,155,728,111,meter,0.912000,0.068575,-0.193716,0.912000,0.099345,-0.108152,0.930500,1
1786445520.1663446,1667,3,0.900382,0.874144,561,374,573,324,meter,0.888000,-0.086626,0.030157,0.888000,-0.042388,0.114709,0.898000,1
1786445520.1663446,1667,4,0.898796,0.746563,694,390,702,342,meter,0.950000,0.047237,0.047022,0.950000,0.094030,0.144722,0.958000,1
1786445520.2853665,1668,1,0.403287,0.416316,619,125,764,136,meter,0.899000,-0.029961,-0.216894,0.899000,-0.030061,-0.142013,0.899500,1
1786445520.3998826,1669,1,0.767247,0.378523,672,142,694,110,meter,0.892000,0.022623,-0.202336,0.892000,-0.029276,-0.150249,0.899000,1
1786445520.3998826,1669,2,0.878953,0.831468,636,417,651,367,meter,0.875000,-0.012689,0.071470,0.875000,0.095069,-0.108152,0.927000,1
1786445520.5182493,1670,1,0.916925,0.751713,693,151,715,107,meter,0.886000,0.043073,-0.189176,0.886000,-0.029276,-0.157621,0.898500,1
1786445520.5182493,1670,2,0.906618,0.778180,815,204,836,161,meter,0.899000,0.165155,-0.142068,0.899000,0.095069,-0.110405,0.920500,1
1786445520.5182493,1670,3,0.888814,0.794662,647,411,662,365,meter,0.873000,-0.002027,0.064525,0.873000,-0.042388,0.112957,0.896000,1
1786445520.5182493,1670,4,0.901845,0.748091,777,436,786,395,meter,0.936000,0.132567,0.094111,0.936000,0.094030,0.133098,0.954000,1
1786445520.646761,1671,1,0.878798,0.697232,691,125,713,90,meter,0.886000,0.041111,-0.218674,0.886000,-0.024890,-0.161045,0.896000,1
1786445520.646761,1671,2,0.355115,0.610737,815,186,832,143,meter,0.906000,0.166441,-0.162278,0.906000,0.100324,-0.113544,0.913000,1
1786445520.646761,1671,3,0.753495,0.735432,631,388,655,344,meter,0.876000,-0.017554,0.042387,0.876000,-0.042388,0.104505,0.893500,1
1786445520.7622669,1672,1,0.780986,0.537060,664,118,806,139,meter,0.886000,0.014622,-0.223590,0.886000,-0.016568,-0.166239,0.893000,1
1786445520.7622669,1672,2,0.867337,0.748188,599,381,623,336,meter,0.879000,-0.048761,0.036680,0.879000,0.100324,-0.113544,0.912000,1
1786445520.8842752,1673,1,0.898132,0.696868,645,121,670,78,meter,0.891000,-0.004042,-0.219908,0.891000,-0.008511,-0.169453,0.892000,1
1786445520.8842752,1673,2,0.833136,0.737572,768,178,790,138,meter,0.911000,0.119947,-0.172272,0.911000,0.106025,-0.115979,0.911500,1
